applicant_id,gender,age,income,business_or_commercial,occupancy_type,construction_type,total_units,region
39882,Male,35-44,3540.0,nob/c,ir,sb,1U,North
39883,Male,25-34,5100.0,nob/c,pr,sb,1U,North
39884,Female,35-44,2100.0,nob/c,pr,sb,1U,central
39885,Male,>74,4380.0,nob/c,pr,sb,1U,North
39886,Sex Not Available,25-34,8400.0,nob/c,pr,sb,1U,south
39887,Joint,25-34,3780.0,nob/c,pr,sb,1U,central
39888,Male,35-44,6000.0,nob/c,pr,sb,1U,North
39889,Female,45-54,4440.0,nob/c,pr,sb,1U,North
39890,Joint,35-44,7140.0,nob/c,pr,sb,1U,North
39891,Sex Not Available,25-34,3120.0,nob/c,pr,sb,1U,south
39892,Joint,45-54,15780.0,nob/c,pr,sb,1U,North
39893,Joint,55-64,4260.0,nob/c,pr,sb,1U,North
39894,Female,65-74,1260.0,nob/c,pr,sb,1U,North
39895,Sex Not Available,25-34,3240.0,nob/c,pr,sb,1U,south
39896,Joint,45-54,,nob/c,pr,sb,1U,central
39897,Female,55-64,3780.0,b/c,pr,sb,1U,central
39898,Female,55-64,5820.0,nob/c,pr,sb,1U,North
39899,Male,35-44,8280.0,nob/c,pr,sb,1U,North
39900,Joint,55-64,7200.0,nob/c,ir,sb,2U,North
39901,Female,35-44,5580.0,nob/c,pr,sb,1U,south
39902,Joint,45-54,7020.0,nob/c,pr,sb,1U,North
39903,Joint,25-34,8040.0,nob/c,pr,sb,1U,North
39904,Female,25-34,1500.0,b/c,pr,sb,1U,central
39905,Joint,55-64,6960.0,nob/c,pr,sb,1U,North
39906,Joint,35-44,8100.0,nob/c,pr,sb,1U,south
39907,Male,25-34,6900.0,nob/c,pr,sb,1U,south
39908,Male,45-54,3540.0,b/c,pr,sb,1U,south
39909,Male,25-34,4560.0,b/c,pr,sb,1U,North
39910,Female,45-54,2820.0,nob/c,pr,sb,1U,North
39911,Sex Not Available,55-64,7620.0,nob/c,pr,sb,1U,south
39912,Female,45-54,3300.0,nob/c,pr,sb,1U,central
39913,Joint,35-44,,b/c,pr,sb,1U,North
39914,Sex Not Available,35-44,0.0,b/c,pr,sb,1U,south
39915,Male,55-64,9060.0,b/c,pr,sb,1U,North
39916,Joint,65-74,3120.0,nob/c,pr,sb,1U,south
39917,Female,65-74,2040.0,nob/c,pr,sb,1U,North
39918,Joint,35-44,5460.0,nob/c,pr,sb,1U,North
39919,Sex Not Available,45-54,21000.0,nob/c,ir,sb,1U,south
39920,Female,55-64,11520.0,nob/c,ir,sb,1U,North
39921,Sex Not Available,65-74,7380.0,nob/c,pr,sb,1U,south
39922,Joint,25-34,5100.0,nob/c,pr,sb,1U,south
39923,Sex Not Available,55-64,11400.0,nob/c,pr,sb,1U,south
39924,Male,55-64,8160.0,nob/c,pr,sb,1U,North
39925,Male,45-54,4680.0,nob/c,pr,sb,1U,south
39926,Male,25-34,8640.0,nob/c,ir,sb,1U,North
39927,Male,55-64,70740.0,nob/c,pr,sb,1U,North
39928,Joint,55-64,3480.0,nob/c,sr,sb,1U,North
39929,Male,25-34,4800.0,nob/c,pr,sb,1U,North
39930,Sex Not Available,45-54,7440.0,nob/c,pr,sb,1U,south
39931,Joint,35-44,8340.0,nob/c,pr,sb,1U,central
39932,Joint,55-64,5760.0,nob/c,pr,sb,1U,North
39933,Joint,65-74,8340.0,nob/c,pr,sb,1U,North
39934,Male,25-34,16080.0,nob/c,ir,sb,3U,south
39935,Female,25-34,12000.0,nob/c,pr,sb,1U,North
39936,Sex Not Available,45-54,,nob/c,pr,sb,1U,south
39937,Male,55-64,5160.0,nob/c,pr,sb,1U,North
39938,Female,45-54,5640.0,nob/c,pr,sb,1U,North
39939,Joint,55-64,4020.0,nob/c,pr,sb,1U,south
39940,Male,55-64,2340.0,nob/c,pr,sb,1U,North
39941,Male,35-44,2640.0,b/c,pr,sb,1U,North
39942,Female,>74,3720.0,nob/c,pr,sb,1U,North
39943,Sex Not Available,25-34,7140.0,nob/c,pr,sb,1U,south
39944,Joint,45-54,3720.0,nob/c,pr,sb,1U,North
39945,Joint,35-44,,b/c,pr,sb,1U,south
39946,Male,35-44,6900.0,nob/c,pr,sb,1U,North
39947,Joint,35-44,5700.0,nob/c,pr,sb,1U,North
39948,Male,55-64,11100.0,nob/c,pr,sb,1U,North
39949,Male,45-54,9000.0,nob/c,pr,sb,1U,North
39950,Female,35-44,6240.0,nob/c,pr,sb,1U,south
39951,Joint,25-34,4140.0,b/c,pr,sb,1U,North
39952,Female,25-34,5460.0,nob/c,pr,sb,1U,North
39953,Joint,55-64,9240.0,nob/c,ir,sb,1U,central
39954,Male,45-54,6480.0,nob/c,pr,sb,1U,North
39955,Joint,25-34,8400.0,nob/c,pr,sb,1U,south
39956,Joint,25-34,17520.0,nob/c,sr,sb,1U,North
39957,Sex Not Available,55-64,4200.0,nob/c,ir,sb,1U,south
39958,Joint,45-54,10440.0,nob/c,pr,sb,1U,North
39959,Male,65-74,4140.0,nob/c,pr,sb,1U,North
39960,Female,55-64,4740.0,nob/c,pr,sb,1U,North
39961,Female,65-74,6120.0,nob/c,pr,sb,1U,south
39962,Male,35-44,5640.0,nob/c,pr,sb,1U,North
39963,Sex Not Available,45-54,7380.0,nob/c,pr,sb,1U,south
39964,Joint,45-54,7560.0,b/c,pr,sb,1U,North
39965,Sex Not Available,>74,1800.0,nob/c,pr,sb,1U,south
39966,Joint,25-34,4260.0,nob/c,pr,sb,1U,south
39967,Joint,25-34,5280.0,nob/c,pr,sb,1U,North
39968,Female,55-64,13920.0,nob/c,pr,sb,1U,south
39969,Male,65-74,3360.0,nob/c,pr,sb,1U,North
39970,Female,35-44,4380.0,nob/c,pr,sb,1U,North
39971,Joint,25-34,10740.0,nob/c,pr,sb,1U,North
39972,Sex Not Available,35-44,3600.0,b/c,pr,sb,1U,south
39973,Male,55-64,11640.0,nob/c,pr,sb,1U,North
39974,Joint,45-54,4560.0,nob/c,pr,sb,1U,south
39975,Male,35-44,,b/c,pr,sb,1U,North
39976,Female,65-74,2220.0,b/c,pr,sb,1U,North
39977,Sex Not Available,65-74,1320.0,nob/c,ir,sb,1U,south
39978,Female,55-64,7200.0,nob/c,pr,sb,1U,North
39979,Sex Not Available,45-54,4500.0,nob/c,pr,sb,1U,south
39980,Joint,55-64,6780.0,nob/c,pr,sb,1U,North
39981,Female,65-74,4800.0,nob/c,pr,sb,1U,North
39982,Sex Not Available,45-54,3900.0,nob/c,pr,sb,1U,south
39983,Sex Not Available,55-64,4800.0,nob/c,pr,sb,1U,south
39984,Joint,35-44,18600.0,nob/c,pr,sb,1U,south
39985,Male,35-44,7620.0,nob/c,pr,sb,1U,North
39986,Joint,25-34,10020.0,nob/c,pr,sb,1U,North
39987,Female,35-44,3840.0,nob/c,pr,sb,1U,North
39988,Female,25-34,3960.0,b/c,pr,sb,1U,North
39989,Sex Not Available,45-54,21180.0,nob/c,pr,sb,1U,south
39990,Male,55-64,2940.0,nob/c,pr,sb,1U,central
39991,Sex Not Available,55-64,10140.0,nob/c,pr,sb,1U,south
39992,Male,55-64,3420.0,nob/c,pr,sb,1U,North
39993,Joint,25-34,8820.0,nob/c,pr,sb,1U,North
39994,Male,35-44,5100.0,b/c,pr,sb,1U,central
39995,Male,45-54,6720.0,nob/c,pr,sb,1U,south
39996,Sex Not Available,55-64,3660.0,nob/c,pr,sb,1U,south
39997,Sex Not Available,45-54,4260.0,nob/c,pr,sb,1U,south
39998,Sex Not Available,45-54,12540.0,nob/c,pr,sb,1U,south
39999,Joint,25-34,,nob/c,pr,sb,1U,North
40000,Sex Not Available,35-44,8400.0,nob/c,pr,sb,1U,south
40001,Male,25-34,4980.0,b/c,pr,sb,1U,North
40002,Female,45-54,7020.0,nob/c,pr,sb,1U,North
40003,Joint,25-34,8700.0,nob/c,pr,sb,1U,North
40004,Joint,25-34,9540.0,b/c,pr,sb,1U,central
40005,Male,35-44,8400.0,nob/c,pr,sb,1U,south
40006,Female,55-64,5460.0,nob/c,pr,sb,1U,south
40007,Joint,45-54,0.0,nob/c,pr,sb,1U,south
40008,Male,45-54,,nob/c,pr,sb,1U,North
40009,Sex Not Available,65-74,0.0,nob/c,pr,sb,1U,south
40010,Male,45-54,5160.0,nob/c,pr,sb,1U,North
40011,Male,55-64,7800.0,nob/c,pr,sb,1U,North
40012,Female,45-54,6780.0,nob/c,pr,sb,1U,North
40013,Male,65-74,4620.0,nob/c,pr,sb,1U,North
40014,Sex Not Available,65-74,,nob/c,pr,sb,1U,south
40015,Male,>74,4920.0,nob/c,pr,sb,1U,North
40016,Female,45-54,7320.0,nob/c,pr,sb,1U,North
40017,Male,35-44,6360.0,nob/c,pr,sb,1U,North
40018,Joint,25-34,12420.0,nob/c,pr,sb,1U,North
40019,Joint,35-44,7860.0,nob/c,pr,sb,1U,North
40020,Sex Not Available,45-54,2100.0,nob/c,pr,sb,1U,south
40021,Sex Not Available,55-64,5880.0,nob/c,pr,sb,1U,south
40022,Sex Not Available,35-44,10500.0,nob/c,pr,sb,1U,south
40023,Joint,55-64,14460.0,nob/c,pr,sb,1U,North
40024,Joint,55-64,7320.0,nob/c,pr,sb,1U,North
40025,Sex Not Available,45-54,3540.0,b/c,pr,sb,1U,south
40026,Sex Not Available,55-64,4200.0,nob/c,pr,sb,1U,south
40027,Sex Not Available,65-74,6420.0,nob/c,pr,sb,1U,south
40028,Joint,35-44,11820.0,nob/c,pr,sb,1U,south
40029,Sex Not Available,45-54,2880.0,nob/c,pr,sb,1U,south
40030,Male,25-34,7320.0,nob/c,pr,sb,1U,south
40031,Joint,>74,5880.0,nob/c,pr,sb,1U,North
40032,Female,>74,2700.0,nob/c,pr,sb,1U,North
40033,Joint,45-54,15420.0,nob/c,pr,sb,1U,south
40034,Sex Not Available,55-64,3180.0,b/c,pr,sb,1U,south
40035,Male,25-34,,nob/c,pr,sb,1U,North
40036,Male,35-44,10620.0,nob/c,pr,sb,1U,south
40037,Joint,55-64,3120.0,nob/c,pr,sb,1U,North
40038,Male,25-34,4440.0,nob/c,pr,sb,1U,North
40039,Female,55-64,8400.0,nob/c,pr,sb,1U,North
40040,Joint,55-64,4740.0,nob/c,pr,sb,1U,North
40041,Sex Not Available,45-54,14160.0,nob/c,pr,sb,1U,south
40042,Sex Not Available,55-64,5040.0,nob/c,pr,sb,1U,south
40043,Female,35-44,4500.0,nob/c,pr,sb,1U,North
40044,Male,35-44,3360.0,nob/c,pr,sb,1U,south
40045,Female,>74,3420.0,nob/c,pr,sb,1U,south
40046,Female,55-64,1800.0,nob/c,pr,sb,1U,North
40047,Joint,25-34,4500.0,b/c,pr,sb,1U,North
40048,Joint,55-64,5520.0,nob/c,pr,sb,1U,south
40049,Male,55-64,1260.0,nob/c,pr,sb,1U,south
40050,Joint,25-34,,nob/c,pr,sb,1U,North
40051,Sex Not Available,35-44,,b/c,pr,sb,1U,south
40052,Female,65-74,7800.0,nob/c,pr,sb,1U,North
40053,Female,35-44,,b/c,pr,sb,1U,central
40054,Joint,25-34,4680.0,b/c,pr,sb,1U,North
40055,Joint,35-44,8220.0,nob/c,pr,sb,1U,North
40056,Female,65-74,9000.0,nob/c,pr,sb,1U,south
40057,Sex Not Available,35-44,20700.0,nob/c,pr,sb,1U,south
40058,Male,45-54,3240.0,b/c,pr,sb,1U,North
40059,Joint,55-64,7800.0,nob/c,pr,sb,1U,North
40060,Male,55-64,8580.0,nob/c,ir,sb,1U,North
40061,Female,25-34,8400.0,nob/c,pr,sb,1U,North
40062,Male,65-74,2700.0,nob/c,ir,sb,1U,North
40063,Sex Not Available,55-64,7800.0,nob/c,pr,sb,1U,south
40064,Female,>74,3180.0,nob/c,pr,sb,1U,North
40065,Sex Not Available,25-34,4320.0,nob/c,pr,sb,1U,south
40066,Male,55-64,4860.0,nob/c,pr,sb,1U,North
40067,Sex Not Available,65-74,4020.0,nob/c,pr,sb,1U,south
40068,Joint,45-54,11160.0,nob/c,pr,sb,1U,North
40069,Male,45-54,11040.0,nob/c,pr,sb,1U,North
40070,Male,25-34,5940.0,nob/c,pr,sb,1U,south
40071,Female,25-34,5100.0,nob/c,pr,sb,1U,North
40072,Male,55-64,3600.0,nob/c,pr,sb,1U,North
40073,Male,65-74,1260.0,b/c,pr,sb,1U,North
40074,Joint,55-64,6660.0,nob/c,pr,sb,1U,south
40075,Male,55-64,8400.0,nob/c,pr,sb,1U,North
40076,Joint,55-64,4320.0,nob/c,pr,sb,1U,south
40077,Female,55-64,2880.0,nob/c,pr,sb,1U,North
40078,Male,65-74,1500.0,b/c,pr,sb,1U,south
40079,Joint,65-74,7740.0,nob/c,pr,sb,1U,North
40080,Sex Not Available,35-44,9120.0,nob/c,pr,sb,1U,south
40081,Sex Not Available,45-54,9000.0,nob/c,pr,sb,1U,south
40082,Sex Not Available,35-44,5460.0,b/c,pr,sb,1U,south
40083,Joint,45-54,8100.0,nob/c,pr,sb,1U,North
40084,Joint,25-34,5400.0,nob/c,pr,sb,1U,North
40085,Male,25-34,6780.0,nob/c,pr,sb,1U,south
40086,Male,45-54,33660.0,nob/c,pr,sb,1U,south
40087,Joint,45-54,6480.0,b/c,pr,sb,1U,North
40088,Female,65-74,7680.0,nob/c,pr,sb,1U,North
40089,Joint,65-74,8460.0,b/c,pr,sb,1U,North
40090,Female,65-74,7320.0,nob/c,ir,sb,1U,North
40091,Female,65-74,3780.0,b/c,pr,sb,1U,south
40092,Sex Not Available,35-44,13200.0,nob/c,pr,sb,1U,south
40093,Female,35-44,9540.0,nob/c,pr,sb,1U,North
40094,Male,45-54,6060.0,nob/c,sr,sb,1U,North
40095,Joint,65-74,,b/c,pr,sb,1U,North
40096,Joint,65-74,5880.0,nob/c,pr,sb,1U,North
40097,Joint,55-64,5640.0,nob/c,pr,sb,1U,North
40098,Female,45-54,4140.0,nob/c,pr,sb,1U,North
40099,Male,65-74,2280.0,nob/c,pr,sb,1U,North
40100,Joint,45-54,6240.0,b/c,pr,sb,1U,south
40101,Male,45-54,3720.0,nob/c,pr,sb,1U,south
40102,Male,55-64,3120.0,nob/c,pr,sb,1U,North
40103,Joint,45-54,9720.0,nob/c,pr,sb,1U,North
40104,Sex Not Available,55-64,5520.0,nob/c,sr,sb,1U,south
40105,Female,55-64,4680.0,nob/c,pr,sb,1U,central
40106,Joint,65-74,4080.0,nob/c,pr,sb,1U,south
40107,Joint,55-64,4320.0,nob/c,pr,sb,1U,North
40108,Male,55-64,8700.0,nob/c,pr,sb,1U,North
40109,Sex Not Available,55-64,4200.0,nob/c,pr,sb,1U,south
40110,Male,35-44,10680.0,b/c,pr,sb,1U,North-East
40111,Sex Not Available,45-54,7440.0,nob/c,pr,sb,1U,south
40112,Sex Not Available,25-34,4200.0,nob/c,pr,sb,1U,south
40113,Sex Not Available,65-74,5340.0,nob/c,pr,sb,1U,south
40114,Joint,25-34,,nob/c,pr,sb,1U,south
40115,Female,35-44,5700.0,nob/c,pr,sb,1U,North
40116,Male,45-54,,nob/c,pr,sb,1U,North
40117,Male,35-44,0.0,b/c,pr,sb,1U,North
40118,Joint,35-44,4020.0,nob/c,pr,sb,1U,North
40119,Joint,55-64,7140.0,nob/c,pr,sb,1U,North
40120,Sex Not Available,55-64,3480.0,nob/c,pr,sb,1U,south
40121,Sex Not Available,45-54,8100.0,nob/c,pr,sb,1U,south
40122,Joint,25-34,2460.0,b/c,pr,sb,1U,North
40123,Male,35-44,1740.0,nob/c,pr,sb,1U,central
40124,Male,55-64,6300.0,nob/c,pr,sb,1U,North
40125,Female,55-64,5880.0,nob/c,pr,sb,1U,North
40126,Sex Not Available,45-54,2880.0,nob/c,pr,sb,1U,south
40127,Sex Not Available,55-64,4620.0,nob/c,pr,sb,1U,south
40128,Male,25-34,3900.0,b/c,pr,sb,1U,North
40129,Sex Not Available,45-54,6000.0,nob/c,pr,sb,1U,south
40130,Sex Not Available,35-44,4200.0,nob/c,pr,sb,1U,south
40131,Male,35-44,17280.0,nob/c,pr,sb,1U,south
40132,Male,55-64,8040.0,nob/c,sr,sb,1U,North
40133,Joint,45-54,11760.0,nob/c,pr,sb,1U,North
40134,Male,25-34,17940.0,nob/c,ir,sb,1U,North
40135,Female,45-54,5220.0,nob/c,pr,sb,1U,North
40136,Sex Not Available,25-34,,nob/c,pr,sb,1U,south
40137,Sex Not Available,25-34,5520.0,nob/c,pr,sb,1U,south
40138,Female,<25,1980.0,b/c,pr,sb,1U,North
40139,Sex Not Available,25-34,11280.0,b/c,pr,sb,1U,south
40140,Joint,55-64,17040.0,nob/c,ir,sb,1U,North
40141,Male,25-34,5040.0,nob/c,pr,sb,1U,North
40142,Joint,55-64,4260.0,nob/c,pr,sb,1U,south
40143,Joint,55-64,9420.0,nob/c,sr,sb,1U,North
40144,Male,35-44,3120.0,b/c,pr,sb,1U,central
40145,Joint,35-44,4380.0,nob/c,pr,sb,1U,North
40146,Joint,45-54,7980.0,nob/c,pr,sb,1U,North
40147,Male,25-34,,nob/c,pr,sb,1U,North
40148,Female,<25,900.0,b/c,pr,sb,1U,North
40149,Male,35-44,4860.0,b/c,pr,sb,1U,south
40150,Sex Not Available,25-34,0.0,nob/c,pr,sb,1U,south
40151,Male,>74,4680.0,nob/c,pr,sb,1U,North
40152,Joint,55-64,,nob/c,pr,sb,1U,North
40153,Joint,35-44,6000.0,nob/c,ir,sb,2U,North
40154,Sex Not Available,65-74,2700.0,nob/c,pr,sb,1U,south
40155,Female,45-54,8400.0,nob/c,pr,sb,1U,south
40156,Sex Not Available,55-64,2940.0,nob/c,pr,sb,1U,south
40157,Female,25-34,5640.0,nob/c,pr,sb,1U,south
40158,Sex Not Available,55-64,3180.0,nob/c,pr,sb,1U,south
40159,Male,65-74,3120.0,nob/c,pr,sb,1U,North
40160,Sex Not Available,45-54,10200.0,nob/c,pr,sb,1U,south
40161,Male,45-54,5580.0,nob/c,pr,sb,1U,North
40162,Male,45-54,2280.0,nob/c,pr,sb,1U,North-East
40163,Male,>74,2220.0,nob/c,pr,sb,1U,North
40164,Female,55-64,5760.0,nob/c,pr,sb,1U,south
40165,Male,45-54,7500.0,nob/c,pr,sb,1U,North
40166,Male,25-34,4920.0,nob/c,pr,sb,1U,North
40167,Male,45-54,3600.0,nob/c,pr,sb,1U,North
40168,Joint,55-64,5400.0,nob/c,pr,sb,1U,North
40169,Sex Not Available,65-74,3480.0,nob/c,pr,sb,1U,North
40170,Male,35-44,6480.0,nob/c,pr,sb,1U,south
40171,Joint,25-34,8220.0,nob/c,pr,sb,1U,North
40172,Female,25-34,4320.0,nob/c,pr,sb,1U,central
40173,Female,65-74,8280.0,nob/c,pr,sb,1U,North
40174,Male,45-54,20700.0,nob/c,pr,sb,1U,south
40175,Joint,45-54,8640.0,b/c,pr,sb,1U,central
40176,Sex Not Available,45-54,7260.0,nob/c,pr,sb,1U,south
40177,Joint,35-44,9840.0,nob/c,pr,sb,1U,North
40178,Male,<25,,b/c,pr,sb,1U,North
40179,Female,45-54,4080.0,b/c,pr,sb,1U,North
40180,Joint,55-64,18780.0,nob/c,sr,sb,1U,North
40181,Sex Not Available,65-74,3000.0,nob/c,pr,sb,1U,south
40182,Male,55-64,,nob/c,pr,sb,1U,North
40183,Joint,65-74,2520.0,nob/c,pr,sb,1U,North
40184,Male,35-44,3600.0,nob/c,pr,sb,1U,North
40185,Male,25-34,2100.0,nob/c,pr,sb,1U,North
40186,Joint,>74,13080.0,nob/c,pr,sb,1U,North
40187,Sex Not Available,55-64,7140.0,nob/c,pr,sb,1U,south
40188,Male,65-74,9000.0,nob/c,pr,sb,1U,North
40189,Male,45-54,2760.0,nob/c,pr,sb,1U,North
40190,Male,45-54,5820.0,nob/c,pr,sb,1U,North
40191,Sex Not Available,35-44,3780.0,nob/c,pr,sb,1U,south
40192,Male,25-34,10980.0,nob/c,pr,sb,1U,North
40193,Sex Not Available,45-54,4260.0,nob/c,pr,sb,1U,south
40194,Joint,45-54,8280.0,b/c,pr,sb,1U,North
40195,Sex Not Available,45-54,54900.0,nob/c,sr,sb,1U,south
40196,Male,55-64,7980.0,nob/c,pr,sb,1U,North
40197,Male,45-54,4020.0,nob/c,pr,sb,1U,south
40198,Joint,45-54,10920.0,nob/c,pr,sb,1U,central
40199,Female,45-54,2340.0,b/c,pr,sb,1U,North
40200,Joint,55-64,10200.0,nob/c,pr,sb,1U,North
40201,Sex Not Available,35-44,,b/c,pr,sb,1U,south
40202,Female,25-34,0.0,b/c,pr,sb,1U,North
40203,Male,35-44,3480.0,nob/c,ir,sb,2U,North
40204,Sex Not Available,55-64,3480.0,nob/c,pr,sb,1U,south
40205,Joint,55-64,5040.0,b/c,pr,sb,1U,south
40206,Female,65-74,3300.0,nob/c,pr,sb,1U,North
40207,Sex Not Available,35-44,3720.0,b/c,pr,sb,1U,south
40208,Female,55-64,7320.0,nob/c,pr,sb,1U,North
40209,Joint,55-64,8880.0,nob/c,pr,sb,1U,south
40210,Joint,45-54,7140.0,nob/c,pr,sb,1U,North
40211,Sex Not Available,45-54,5400.0,nob/c,pr,sb,1U,south
40212,Male,45-54,5640.0,b/c,pr,sb,1U,North
40213,Male,25-34,7440.0,nob/c,pr,sb,1U,North
40214,Male,35-44,2880.0,b/c,pr,sb,1U,North
40215,Male,45-54,3360.0,nob/c,pr,sb,1U,south
40216,Sex Not Available,65-74,3060.0,nob/c,pr,sb,1U,south
40217,Male,35-44,2940.0,nob/c,pr,sb,1U,North
40218,Sex Not Available,45-54,4680.0,nob/c,pr,sb,1U,south
40219,Joint,45-54,7440.0,nob/c,pr,sb,1U,south
40220,Sex Not Available,35-44,7260.0,nob/c,pr,sb,1U,south
40221,Female,35-44,8100.0,nob/c,pr,sb,1U,south
40222,Sex Not Available,35-44,15720.0,b/c,pr,sb,1U,south
40223,Joint,35-44,10500.0,nob/c,pr,sb,1U,south
40224,Male,55-64,8940.0,b/c,pr,sb,1U,North
40225,Joint,45-54,3840.0,b/c,pr,sb,1U,North-East
40226,Sex Not Available,25-34,6300.0,nob/c,pr,sb,1U,south
40227,Joint,25-34,5580.0,nob/c,pr,sb,1U,North
40228,Joint,45-54,9660.0,nob/c,pr,sb,1U,south
40229,Female,55-64,3720.0,nob/c,pr,sb,1U,North
40230,Female,45-54,6420.0,nob/c,pr,sb,1U,North
40231,Female,55-64,3780.0,nob/c,pr,sb,1U,North
40232,Male,55-64,4500.0,nob/c,pr,sb,1U,North
40233,Male,35-44,11820.0,nob/c,pr,sb,1U,North
40234,Joint,35-44,9660.0,nob/c,pr,sb,1U,North
40235,Joint,35-44,9600.0,nob/c,pr,sb,1U,North
40236,Sex Not Available,25-34,3060.0,nob/c,pr,sb,1U,central
40237,Female,55-64,12240.0,nob/c,pr,sb,1U,North
40238,Sex Not Available,45-54,4920.0,nob/c,pr,sb,1U,south
40239,Joint,65-74,3660.0,nob/c,pr,sb,1U,south
40240,Sex Not Available,45-54,10440.0,nob/c,pr,sb,1U,south
40241,Male,55-64,4560.0,nob/c,pr,sb,1U,central
40242,Male,45-54,2880.0,nob/c,pr,sb,1U,North
40243,Sex Not Available,55-64,4140.0,nob/c,pr,sb,1U,south
40244,Female,65-74,8460.0,nob/c,pr,sb,1U,North
40245,Sex Not Available,25-34,6660.0,nob/c,pr,sb,1U,south
40246,Joint,55-64,5100.0,nob/c,pr,sb,1U,North
40247,Female,35-44,3180.0,b/c,pr,sb,1U,North
40248,Sex Not Available,35-44,2820.0,b/c,pr,sb,1U,south
40249,Female,45-54,12600.0,nob/c,pr,sb,1U,south
40250,Female,45-54,3300.0,nob/c,pr,sb,1U,North
40251,Male,35-44,3600.0,nob/c,pr,sb,1U,North
40252,Sex Not Available,65-74,11760.0,nob/c,sr,sb,1U,south
40253,Male,55-64,3480.0,nob/c,pr,sb,1U,North
40254,Sex Not Available,55-64,9720.0,nob/c,pr,sb,1U,south
40255,Joint,35-44,4860.0,nob/c,pr,sb,1U,North
40256,Joint,35-44,18000.0,nob/c,pr,sb,1U,North
40257,Male,35-44,2520.0,nob/c,pr,sb,1U,south
40258,Joint,65-74,3840.0,nob/c,pr,sb,1U,North
40259,Sex Not Available,65-74,7260.0,nob/c,pr,sb,1U,south
40260,Sex Not Available,35-44,7500.0,nob/c,pr,sb,1U,south
40261,Female,45-54,3300.0,nob/c,pr,sb,1U,North
40262,Male,35-44,4620.0,nob/c,pr,sb,1U,North
40263,Male,25-34,,nob/c,pr,sb,1U,south
40264,Female,55-64,10680.0,nob/c,pr,sb,1U,North
40265,Joint,55-64,8280.0,nob/c,pr,sb,1U,North
40266,Female,55-64,6540.0,nob/c,pr,sb,1U,south
40267,Female,55-64,3960.0,nob/c,pr,sb,1U,North
40268,Sex Not Available,55-64,2040.0,b/c,pr,sb,1U,south
40269,Joint,55-64,5340.0,nob/c,pr,sb,1U,North
40270,Male,35-44,17940.0,nob/c,pr,sb,1U,North
40271,Male,45-54,,nob/c,pr,sb,1U,south
40272,Female,55-64,13260.0,nob/c,pr,sb,1U,North
40273,Male,45-54,9060.0,nob/c,pr,sb,2U,North
40274,Sex Not Available,35-44,10320.0,b/c,pr,sb,1U,south
40275,Female,45-54,5820.0,nob/c,pr,sb,1U,North
40276,Sex Not Available,>74,1380.0,nob/c,pr,sb,1U,south
40277,Female,65-74,5760.0,nob/c,sr,sb,1U,North
40278,Female,35-44,9120.0,b/c,pr,sb,1U,North
40279,Joint,55-64,5940.0,nob/c,pr,sb,1U,North
40280,Sex Not Available,35-44,5580.0,b/c,pr,sb,1U,south
40281,Female,35-44,11040.0,nob/c,sr,sb,1U,North
40282,Sex Not Available,35-44,8400.0,nob/c,pr,sb,1U,south
40283,Female,35-44,,nob/c,pr,sb,1U,North
40284,Male,65-74,2100.0,nob/c,pr,sb,1U,North
40285,Male,45-54,6180.0,nob/c,pr,sb,1U,North
40286,Sex Not Available,25-34,7740.0,nob/c,pr,sb,1U,south
40287,Female,35-44,7080.0,b/c,pr,sb,1U,south
40288,Joint,45-54,5460.0,nob/c,pr,sb,1U,south
40289,Female,25-34,5580.0,nob/c,pr,sb,1U,south
40290,Female,35-44,4260.0,nob/c,pr,sb,1U,central
40291,Female,45-54,2160.0,b/c,pr,sb,1U,North
40292,Female,55-64,6180.0,nob/c,pr,sb,1U,south
40293,Sex Not Available,>74,4980.0,nob/c,pr,sb,1U,south
40294,Joint,55-64,5880.0,nob/c,pr,sb,1U,North
40295,Male,35-44,3540.0,nob/c,ir,sb,1U,south
40296,Sex Not Available,35-44,4440.0,nob/c,pr,sb,1U,south
40297,Male,25-34,5160.0,nob/c,pr,sb,1U,North
40298,Female,65-74,10740.0,nob/c,pr,sb,1U,North
40299,Sex Not Available,35-44,10200.0,nob/c,pr,sb,1U,south
40300,Joint,45-54,8040.0,nob/c,pr,sb,1U,south
40301,Male,55-64,4260.0,nob/c,pr,sb,1U,south
40302,Male,45-54,6240.0,nob/c,pr,sb,1U,south
40303,Sex Not Available,35-44,5640.0,nob/c,pr,sb,1U,south
40304,Female,>74,1620.0,nob/c,pr,sb,1U,North
40305,Joint,35-44,10380.0,nob/c,pr,sb,1U,North
40306,Male,45-54,,nob/c,pr,sb,1U,North
40307,Joint,65-74,6780.0,nob/c,pr,sb,1U,North
40308,Joint,25-34,6600.0,nob/c,pr,sb,1U,North
40309,Joint,25-34,9600.0,nob/c,pr,sb,1U,North
40310,Male,55-64,3240.0,nob/c,pr,sb,1U,North
40311,Male,35-44,7500.0,nob/c,pr,sb,1U,North
40312,Sex Not Available,45-54,9240.0,b/c,pr,sb,1U,south
40313,Female,45-54,6900.0,nob/c,pr,sb,1U,North
40314,Joint,45-54,4080.0,nob/c,pr,sb,1U,North
40315,Female,65-74,4620.0,nob/c,pr,sb,1U,North
40316,Male,35-44,8700.0,nob/c,pr,sb,1U,North
