applicant_id,loan_id,loan_type,loan_purpose,loan_amount,loan_term,property_value,loan_to_value,secured_by,security_type
62576,62576,type1,p3,446500,360.0,518000.0,86.1969112,home,direct
62577,62577,type1,p4,246500,360.0,288000.0,85.59027778,home,direct
62578,62578,type1,p3,376500,360.0,508000.0,74.11417323,home,direct
62579,62579,type2,p3,76500,360.0,158000.0,48.41772152,home,direct
62580,62580,type1,p1,306500,120.0,368000.0,83.28804348,home,direct
62581,62581,type1,p4,216500,180.0,,,home,direct
62582,62582,type1,p1,206500,360.0,228000.0,90.57017544,home,direct
62583,62583,type1,p4,146500,324.0,198000.0,73.98989899,home,direct
62584,62584,type2,p3,126500,300.0,148000.0,85.47297297,home,direct
62585,62585,type1,p3,256500,360.0,348000.0,73.70689655,home,direct
62586,62586,type1,p3,606500,360.0,1308000.0,46.36850153,home,direct
62587,62587,type1,p4,286500,360.0,458000.0,62.55458515,home,direct
62588,62588,type1,p4,376500,180.0,458000.0,82.20524017,home,direct
62589,62589,type1,p4,396500,360.0,558000.0,71.05734767,home,direct
62590,62590,type1,p4,326500,360.0,308000.0,106.0064935,home,direct
62591,62591,type1,p4,286500,324.0,,,home,direct
62592,62592,type2,p3,396500,360.0,478000.0,82.94979079,home,direct
62593,62593,type3,p3,516500,360.0,528000.0,97.8219697,home,direct
62594,62594,type1,p3,256500,360.0,508000.0,50.49212598,home,direct
62595,62595,type1,p4,386500,360.0,848000.0,45.57783019,home,direct
62596,62596,type1,p1,286500,360.0,328000.0,87.34756098,home,direct
62597,62597,type1,p1,436500,360.0,458000.0,95.30567686,home,direct
62598,62598,type3,p4,256500,360.0,268000.0,95.70895522,home,direct
62599,62599,type1,p3,266500,360.0,388000.0,68.68556701,home,direct
62600,62600,type2,p3,216500,240.0,288000.0,75.17361111,home,direct
62601,62601,type1,p4,436500,360.0,608000.0,71.79276316,home,direct
62602,62602,type1,p1,416500,360.0,448000.0,92.96875,home,direct
62603,62603,type1,p4,666500,360.0,848000.0,78.59669811,home,direct
62604,62604,type1,p1,486500,360.0,538000.0,90.42750929,home,direct
62605,62605,type1,p3,76500,180.0,148000.0,51.68918919,home,direct
62606,62606,type2,p4,306500,360.0,,,home,direct
62607,62607,type1,p4,256500,360.0,338000.0,75.88757396,home,direct
62608,62608,type2,p1,366500,360.0,388000.0,94.45876289,home,direct
62609,62609,type1,p4,266500,240.0,308000.0,86.52597403,home,direct
62610,62610,type2,p3,216500,360.0,318000.0,68.08176101,home,direct
62611,62611,type1,p3,176500,240.0,408000.0,43.25980392,home,direct
62612,62612,type1,p1,346500,360.0,438000.0,79.10958904,home,direct
62613,62613,type1,p4,316500,360.0,408000.0,77.57352941,home,direct
62614,62614,type1,p2,106500,360.0,478000.0,22.28033473,home,direct
62615,62615,type1,p2,76500,360.0,308000.0,24.83766234,home,direct
62616,62616,type1,p3,416500,360.0,528000.0,78.88257576,home,direct
62617,62617,type1,p3,206500,360.0,,,home,direct
62618,62618,type1,p2,726500,360.0,1248000.0,58.21314103,home,direct
62619,62619,type1,p4,226500,324.0,378000.0,59.92063492,home,direct
62620,62620,type3,p3,466500,360.0,618000.0,75.48543689,home,direct
62621,62621,type1,p3,466500,360.0,588000.0,79.33673469,home,direct
62622,62622,type2,p4,296500,360.0,,,home,direct
62623,62623,type1,p3,246500,276.0,548000.0,44.98175182,home,direct
62624,62624,type2,p4,226500,360.0,308000.0,73.53896104,home,direct
62625,62625,type1,p1,1106500,360.0,1318000.0,83.95295903,home,direct
62626,62626,type1,p3,256500,360.0,328000.0,78.20121951,home,direct
62627,62627,type1,p3,86500,240.0,,,home,direct
62628,62628,type1,p1,206500,240.0,248000.0,83.26612903,home,direct
62629,62629,type2,p1,546500,360.0,528000.0,103.5037879,home,direct
62630,62630,type1,p1,226500,360.0,848000.0,26.70990566,home,direct
62631,62631,type1,p3,176500,360.0,218000.0,80.96330275,home,direct
62632,62632,type1,p4,236500,360.0,288000.0,82.11805556,home,direct
62633,62633,type1,p3,136500,360.0,,,home,direct
62634,62634,type1,p3,486500,180.0,748000.0,65.04010695,home,direct
62635,62635,type1,p1,396500,360.0,448000.0,88.50446429,home,direct
62636,62636,type1,p3,116500,360.0,408000.0,28.55392157,home,direct
62637,62637,type1,p3,316500,360.0,418000.0,75.71770335,home,direct
62638,62638,type1,p3,216500,360.0,368000.0,58.83152174,home,direct
62639,62639,type1,p4,446500,360.0,888000.0,50.28153153,home,direct
62640,62640,type2,p3,246500,360.0,328000.0,75.15243902,home,direct
62641,62641,type1,p1,386500,360.0,,,home,direct
62642,62642,type1,p3,186500,360.0,228000.0,81.79824561,home,direct
62643,62643,type1,p3,76500,360.0,,,home,direct
62644,62644,type1,p4,606500,360.0,768000.0,78.97135417,home,direct
62645,62645,type1,p3,376500,180.0,608000.0,61.92434211,home,direct
62646,62646,type1,p3,486500,360.0,628000.0,77.46815287,home,direct
62647,62647,type1,p4,246500,360.0,518000.0,47.58687259,home,direct
62648,62648,type1,p3,116500,240.0,248000.0,46.97580645,home,direct
62649,62649,type1,p3,586500,360.0,1308000.0,44.83944954,home,direct
62650,62650,type2,p3,76500,360.0,428000.0,17.87383178,home,direct
62651,62651,type1,p3,126500,180.0,178000.0,71.06741573,home,direct
62652,62652,type2,p3,336500,360.0,408000.0,82.4754902,home,direct
62653,62653,type1,p4,456500,348.0,668000.0,68.33832335,home,direct
62654,62654,type1,p4,476500,180.0,608000.0,78.37171053,home,direct
62655,62655,type1,p1,326500,360.0,338000.0,96.59763314,home,direct
62656,62656,type1,p4,436500,360.0,938000.0,46.53518124,home,direct
62657,62657,type2,p3,156500,360.0,178000.0,87.92134831,home,direct
62658,62658,type2,p3,356500,360.0,418000.0,85.28708134,home,direct
62659,62659,type2,p2,46500,360.0,,,home,direct
62660,62660,type1,p1,146500,360.0,188000.0,77.92553191,home,direct
62661,62661,type3,p4,246500,360.0,258000.0,95.54263566,home,direct
62662,62662,type2,p3,276500,180.0,318000.0,86.94968553,home,direct
62663,62663,type3,p4,136500,300.0,158000.0,86.39240506,home,direct
62664,62664,type1,p4,496500,360.0,718000.0,69.15041783,home,direct
62665,62665,type1,p1,276500,360.0,288000.0,96.00694444,home,direct
62666,62666,type3,p1,346500,300.0,338000.0,102.5147929,home,direct
62667,62667,type1,p1,656500,360.0,698000.0,94.05444126,home,direct
62668,62668,type1,p3,126500,96.0,218000.0,58.02752294,home,direct
62669,62669,type1,p4,366500,360.0,398000.0,92.08542714,home,direct
62670,62670,type1,p1,206500,360.0,248000.0,83.26612903,home,direct
62671,62671,type3,p3,466500,360.0,,,home,direct
62672,62672,type1,p3,276500,360.0,438000.0,63.12785388,home,direct
62673,62673,type1,p3,266500,360.0,278000.0,95.86330935,home,direct
62674,62674,type2,p4,366500,360.0,368000.0,99.5923913,home,direct
62675,62675,type2,p1,156500,360.0,158000.0,99.05063291,home,direct
62676,62676,type1,p4,116500,324.0,268000.0,43.47014925,home,direct
62677,62677,type2,p4,136500,360.0,148000.0,92.22972973,home,direct
62678,62678,type1,p3,216500,360.0,1168000.0,18.5359589,home,direct
62679,62679,type1,p4,466500,360.0,888000.0,52.53378378,home,direct
62680,62680,type1,p3,636500,180.0,798000.0,79.76190476,home,direct
62681,62681,type1,p4,206500,324.0,268000.0,77.05223881,home,direct
62682,62682,type2,p1,146500,360.0,148000.0,98.98648649,home,direct
62683,62683,type3,p4,286500,360.0,,,home,direct
62684,62684,type1,p1,386500,360.0,418000.0,92.46411483,home,direct
62685,62685,type2,p3,106500,180.0,88000.0,121.0227273,home,direct
62686,62686,type1,p3,306500,360.0,538000.0,56.97026022,home,direct
62687,62687,type1,p4,366500,180.0,538000.0,68.12267658,home,direct
62688,62688,type1,p1,246500,360.0,,,home,direct
62689,62689,type2,p3,186500,180.0,358000.0,52.09497207,home,direct
62690,62690,type1,p3,546500,360.0,708000.0,77.18926554,home,direct
62691,62691,type1,p4,366500,360.0,498000.0,73.59437751,home,direct
62692,62692,type3,p1,236500,360.0,238000.0,99.3697479,home,direct
62693,62693,type1,p4,206500,360.0,778000.0,26.54241645,home,direct
62694,62694,type1,p4,436500,360.0,588000.0,74.23469388,home,direct
62695,62695,type1,p4,236500,360.0,528000.0,44.79166667,home,direct
62696,62696,type2,p3,176500,360.0,288000.0,61.28472222,home,direct
62697,62697,type1,p1,416500,324.0,468000.0,88.9957265,home,direct
62698,62698,type1,p1,216500,360.0,278000.0,77.87769784,home,direct
62699,62699,type2,p4,206500,360.0,228000.0,90.57017544,home,direct
62700,62700,type1,p4,726500,360.0,1448000.0,50.17265193,home,direct
62701,62701,type1,p4,206500,360.0,,,home,direct
62702,62702,type2,p1,246500,360.0,258000.0,95.54263566,home,direct
62703,62703,type3,p4,366500,360.0,398000.0,92.08542714,home,direct
62704,62704,type1,p3,356500,360.0,458000.0,77.83842795,home,direct
62705,62705,type1,p3,176500,180.0,218000.0,80.96330275,home,direct
62706,62706,type1,p1,566500,360.0,598000.0,94.73244147,home,direct
62707,62707,type1,p3,206500,360.0,368000.0,56.11413043,home,direct
62708,62708,type3,p3,226500,360.0,368000.0,61.54891304,home,direct
62709,62709,type1,p4,236500,324.0,298000.0,79.36241611,home,direct
62710,62710,type3,p3,366500,360.0,368000.0,99.5923913,home,direct
62711,62711,type1,p3,356500,360.0,498000.0,71.58634538,home,direct
62712,62712,type2,p3,226500,360.0,268000.0,84.51492537,home,direct
62713,62713,type1,p4,516500,360.0,,,home,direct
62714,62714,type3,p1,316500,360.0,,,home,direct
62715,62715,type2,p1,126500,360.0,228000.0,55.48245614,home,direct
62716,62716,type3,p1,506500,360.0,518000.0,97.77992278,home,direct
62717,62717,type1,p1,206500,180.0,268000.0,77.05223881,home,direct
62718,62718,type1,p4,366500,360.0,438000.0,83.67579909,home,direct
62719,62719,type1,p1,166500,360.0,178000.0,93.53932584,home,direct
62720,62720,type1,p4,556500,360.0,638000.0,87.22570533,home,direct
62721,62721,type1,p4,116500,240.0,228000.0,51.09649123,home,direct
62722,62722,type2,p1,536500,360.0,598000.0,89.71571906,home,direct
62723,62723,type1,p1,416500,360.0,438000.0,95.0913242,home,direct
62724,62724,type2,p4,386500,360.0,388000.0,99.61340206,home,direct
62725,62725,type2,p3,266500,360.0,358000.0,74.44134078,home,direct
62726,62726,type1,p1,586500,360.0,608000.0,96.46381579,home,direct
62727,62727,type1,p3,556500,360.0,,,home,direct
62728,62728,type2,p1,546500,360.0,558000.0,97.9390681,home,direct
62729,62729,type1,p1,266500,360.0,278000.0,95.86330935,home,direct
62730,62730,type1,p4,376500,360.0,528000.0,71.30681818,home,direct
62731,62731,type1,p1,616500,360.0,688000.0,89.60755814,home,direct
62732,62732,type2,p3,596500,360.0,708000.0,84.25141243,home,direct
62733,62733,type1,p1,226500,360.0,258000.0,87.79069767,home,direct
62734,62734,type1,p3,256500,360.0,428000.0,59.92990654,home,direct
62735,62735,type1,p4,166500,360.0,208000.0,80.04807692,home,direct
62736,62736,type1,p3,216500,360.0,338000.0,64.05325444,home,direct
62737,62737,type1,p1,76500,360.0,258000.0,29.65116279,home,direct
62738,62738,type1,p3,136500,360.0,198000.0,68.93939394,home,direct
62739,62739,type1,p4,206500,360.0,268000.0,77.05223881,home,direct
62740,62740,type1,p3,106500,360.0,208000.0,51.20192308,home,direct
62741,62741,type1,p3,366500,360.0,488000.0,75.10245902,home,direct
62742,62742,type1,p3,486500,360.0,678000.0,71.75516224,home,direct
62743,62743,type1,p3,306500,360.0,1508000.0,20.32493369,home,direct
62744,62744,type1,p3,316500,360.0,448000.0,70.64732143,home,direct
62745,62745,type1,p1,226500,360.0,288000.0,78.64583333,home,direct
62746,62746,type1,p3,126500,108.0,208000.0,60.81730769,home,direct
62747,62747,type1,p4,106500,180.0,358000.0,29.74860335,home,direct
62748,62748,type1,p2,156500,360.0,,,home,direct
62749,62749,type2,p3,206500,360.0,248000.0,83.26612903,home,direct
62750,62750,type1,p3,456500,180.0,1758000.0,25.96700796,home,direct
62751,62751,type1,p4,176500,360.0,258000.0,68.41085271,home,direct
62752,62752,type1,p3,156500,360.0,268000.0,58.39552239,home,direct
62753,62753,type2,p3,266500,360.0,328000.0,81.25,home,direct
62754,62754,type1,p3,166500,180.0,298000.0,55.87248322,home,direct
62755,62755,type1,p3,166500,180.0,348000.0,47.84482759,home,direct
62756,62756,type1,p1,706500,360.0,838000.0,84.30787589,home,direct
62757,62757,type1,p3,346500,360.0,578000.0,59.94809689,home,direct
62758,62758,type3,p3,336500,360.0,,,home,direct
62759,62759,type1,p3,146500,360.0,308000.0,47.56493506,home,direct
62760,62760,type1,p4,386500,180.0,1378000.0,28.0478955,home,direct
62761,62761,type1,p3,476500,360.0,628000.0,75.87579618,home,direct
62762,62762,type1,p3,226500,180.0,358000.0,63.26815642,home,direct
62763,62763,type2,p3,186500,360.0,218000.0,85.55045872,home,direct
62764,62764,type1,p4,216500,360.0,258000.0,83.91472868,home,direct
62765,62765,type1,p4,736500,360.0,868000.0,84.85023041,home,direct
62766,62766,type1,p4,286500,360.0,408000.0,70.22058824,home,direct
62767,62767,type1,p2,256500,360.0,,,home,direct
62768,62768,type1,p1,406500,360.0,508000.0,80.01968504,home,direct
62769,62769,type1,p3,646500,240.0,1858000.0,34.79547901,home,direct
62770,62770,type1,p4,796500,360.0,1078000.0,73.88682746,home,direct
62771,62771,type1,p3,356500,360.0,598000.0,59.61538462,home,direct
62772,62772,type3,p3,246500,360.0,278000.0,88.66906475,home,direct
62773,62773,type1,p3,186500,360.0,358000.0,52.09497207,home,direct
62774,62774,type2,p4,86500,180.0,78000.0,110.8974359,home,direct
62775,62775,type1,p4,536500,360.0,678000.0,79.12979351,home,direct
62776,62776,type2,p3,206500,360.0,248000.0,83.26612903,home,direct
62777,62777,type3,p3,126500,360.0,148000.0,85.47297297,home,direct
62778,62778,type1,p4,246500,360.0,558000.0,44.17562724,home,direct
62779,62779,type1,p4,586500,360.0,798000.0,73.4962406,home,direct
62780,62780,type1,p4,316500,360.0,938000.0,33.74200426,home,direct
62781,62781,type1,p1,576500,360.0,818000.0,70.47677262,home,direct
62782,62782,type3,p4,356500,360.0,558000.0,63.88888889,home,direct
62783,62783,type1,p2,96500,360.0,138000.0,69.92753623,home,direct
62784,62784,type1,p3,376500,360.0,,,home,direct
62785,62785,type1,p1,466500,360.0,618000.0,75.48543689,home,direct
62786,62786,type3,p4,346500,360.0,388000.0,89.30412371,home,direct
62787,62787,type3,p4,346500,360.0,,,home,direct
62788,62788,type1,p1,466500,360.0,488000.0,95.5942623,home,direct
62789,62789,type2,p3,136500,360.0,168000.0,81.25,home,direct
62790,62790,type1,p3,176500,360.0,268000.0,65.85820896,home,direct
62791,62791,type1,p4,306500,360.0,448000.0,68.41517857,home,direct
62792,62792,type2,p4,266500,360.0,298000.0,89.4295302,home,direct
62793,62793,type1,p3,246500,360.0,358000.0,68.8547486,home,direct
62794,62794,type2,p3,406500,360.0,508000.0,80.01968504,home,direct
62795,62795,type1,p4,426500,360.0,518000.0,82.33590734,home,direct
62796,62796,type1,p1,566500,360.0,638000.0,88.79310345,home,direct
62797,62797,type2,p3,376500,360.0,458000.0,82.20524017,home,direct
62798,62798,type1,p3,486500,360.0,768000.0,63.34635417,home,direct
62799,62799,type1,p4,496500,360.0,588000.0,84.43877551,home,direct
62800,62800,type1,p1,56500,180.0,,,home,direct
62801,62801,type1,p3,356500,324.0,868000.0,41.07142857,home,direct
62802,62802,type1,p1,366500,300.0,,,home,direct
62803,62803,type1,p3,256500,276.0,398000.0,64.44723618,home,direct
62804,62804,type1,p1,336500,360.0,448000.0,75.11160714,home,direct
62805,62805,type3,p1,136500,360.0,138000.0,98.91304348,home,direct
62806,62806,type3,p4,336500,360.0,1208000.0,27.85596026,home,direct
62807,62807,type2,p1,66500,360.0,78000.0,85.25641026,home,direct
62808,62808,type1,p4,636500,360.0,848000.0,75.05896226,home,direct
62809,62809,type2,p1,146500,360.0,138000.0,106.1594203,home,direct
62810,62810,type3,p4,236500,360.0,298000.0,79.36241611,home,direct
62811,62811,type1,p3,106500,360.0,178000.0,59.83146067,home,direct
62812,62812,type2,p4,126500,360.0,128000.0,98.828125,home,direct
62813,62813,type1,p1,486500,360.0,608000.0,80.01644737,home,direct
62814,62814,type1,p3,356500,360.0,398000.0,89.57286432,home,direct
62815,62815,type1,p4,586500,360.0,758000.0,77.37467018,home,direct
62816,62816,type3,p3,126500,180.0,268000.0,47.20149254,home,direct
62817,62817,type1,p4,276500,360.0,318000.0,86.94968553,home,direct
62818,62818,type1,p3,276500,360.0,458000.0,60.37117904,home,direct
62819,62819,type1,p3,256500,360.0,808000.0,31.7450495,home,direct
62820,62820,type1,p3,106500,360.0,,,home,direct
62821,62821,type1,p3,156500,360.0,268000.0,58.39552239,home,direct
62822,62822,type1,p1,446500,360.0,,,home,direct
62823,62823,type1,p1,296500,360.0,368000.0,80.57065217,home,direct
62824,62824,type1,p4,276500,360.0,398000.0,69.47236181,home,direct
62825,62825,type1,p3,96500,360.0,168000.0,57.44047619,home,direct
62826,62826,type1,p1,136500,180.0,148000.0,92.22972973,home,direct
62827,62827,type1,p1,296500,360.0,,,home,direct
62828,62828,type2,p4,586500,360.0,,,home,direct
62829,62829,type1,p4,436500,360.0,638000.0,68.4169279,home,direct
62830,62830,type2,p4,216500,360.0,238000.0,90.96638655,home,direct
62831,62831,type1,p4,326500,324.0,358000.0,91.20111732,home,direct
62832,62832,type2,p4,186500,360.0,198000.0,94.19191919,home,direct
62833,62833,type1,p3,286500,360.0,428000.0,66.93925234,home,direct
62834,62834,type1,p4,336500,360.0,628000.0,53.58280255,home,direct
62835,62835,type3,p4,546500,360.0,578000.0,94.55017301,home,direct
62836,62836,type1,p4,206500,216.0,308000.0,67.04545455,home,direct
62837,62837,type2,p4,596500,360.0,,,home,direct
62838,62838,type1,p3,196500,360.0,298000.0,65.93959732,home,direct
62839,62839,type1,p3,136500,360.0,358000.0,38.12849162,home,direct
62840,62840,type2,p1,196500,360.0,238000.0,82.56302521,home,direct
62841,62841,type1,p1,366500,360.0,388000.0,94.45876289,home,direct
62842,62842,type1,p1,256500,360.0,268000.0,95.70895522,home,direct
62843,62843,type1,p3,466500,360.0,728000.0,64.07967033,home,direct
62844,62844,type1,p3,376500,360.0,,,home,direct
62845,62845,type2,p3,66500,180.0,138000.0,48.1884058,home,direct
62846,62846,type1,p4,226500,324.0,278000.0,81.47482014,home,direct
62847,62847,type3,p4,226500,360.0,228000.0,99.34210526,home,direct
62848,62848,type1,p3,186500,360.0,428000.0,43.57476636,home,direct
62849,62849,type3,p3,426500,360.0,588000.0,72.53401361,home,direct
62850,62850,type1,p4,516500,360.0,878000.0,58.82687927,home,direct
62851,62851,type1,p4,246500,180.0,308000.0,80.03246753,home,direct
62852,62852,type1,p4,546500,360.0,,,home,direct
62853,62853,type1,p4,386500,360.0,,,home,direct
62854,62854,type2,p4,246500,360.0,318000.0,77.51572327,home,direct
62855,62855,type1,p1,196500,360.0,208000.0,94.47115385,home,direct
62856,62856,type1,p1,186500,180.0,228000.0,81.79824561,home,direct
62857,62857,type1,p3,146500,360.0,218000.0,67.20183486,home,direct
62858,62858,type1,p3,276500,360.0,508000.0,54.42913386,home,direct
62859,62859,type3,p4,556500,360.0,,,home,direct
62860,62860,type3,p4,296500,360.0,348000.0,85.20114943,home,direct
62861,62861,type1,p1,486500,360.0,658000.0,73.93617021,home,direct
62862,62862,type1,p3,216500,180.0,308000.0,70.29220779,home,direct
