applicant_id,credit_worthiness,open_credit,credit_type,credit_score,co_applicant_credit_type,negative_amortization,interest_only,lump_sum_payment,debt_to_income_ratio
33545,l1,nopc,CIB,528,EXP,not_neg,not_int,not_lpsm,30.0
33546,l1,nopc,CRIF,860,CIB,not_neg,not_int,not_lpsm,48.0
33547,l1,nopc,CRIF,895,CIB,neg_amm,not_int,not_lpsm,43.0
33548,l1,nopc,CIB,864,CIB,not_neg,not_int,not_lpsm,32.0
33549,l1,nopc,EXP,518,CIB,not_neg,int_only,not_lpsm,23.0
33550,l1,nopc,CIB,724,CIB,not_neg,not_int,not_lpsm,40.0
33551,l1,nopc,CRIF,737,CIB,not_neg,not_int,not_lpsm,40.0
33552,l1,nopc,CRIF,790,EXP,not_neg,not_int,not_lpsm,20.0
33553,l1,nopc,EXP,800,CIB,not_neg,not_int,not_lpsm,34.0
33554,l1,nopc,EQUI,598,EXP,not_neg,not_int,not_lpsm,
33555,l2,nopc,CRIF,627,EXP,not_neg,not_int,not_lpsm,23.0
33556,l1,nopc,CRIF,575,EXP,not_neg,not_int,not_lpsm,21.0
33557,l1,nopc,EXP,639,EXP,not_neg,int_only,not_lpsm,
33558,l1,nopc,CRIF,583,CIB,not_neg,not_int,not_lpsm,49.0
33559,l1,nopc,CIB,668,EXP,not_neg,not_int,not_lpsm,46.0
33560,l2,nopc,CRIF,857,EXP,not_neg,not_int,not_lpsm,36.0
33561,l1,nopc,CIB,817,CIB,neg_amm,not_int,not_lpsm,45.0
33562,l1,nopc,EQUI,561,EXP,not_neg,not_int,not_lpsm,
33563,l1,nopc,CIB,853,EXP,not_neg,not_int,not_lpsm,40.0
33564,l1,nopc,CIB,544,CIB,not_neg,not_int,not_lpsm,44.0
33565,l1,nopc,EXP,621,CIB,not_neg,not_int,not_lpsm,37.0
33566,l1,nopc,EXP,845,CIB,not_neg,not_int,not_lpsm,38.0
33567,l1,nopc,CRIF,866,CIB,not_neg,not_int,not_lpsm,7.0
33568,l1,nopc,CRIF,863,CIB,not_neg,not_int,not_lpsm,24.0
33569,l1,nopc,CRIF,720,EXP,not_neg,not_int,not_lpsm,20.0
33570,l1,nopc,CRIF,601,EXP,not_neg,not_int,not_lpsm,48.0
33571,l1,nopc,CIB,777,CIB,not_neg,not_int,not_lpsm,46.0
33572,l1,nopc,CRIF,704,CIB,not_neg,not_int,lpsm,29.0
33573,l1,nopc,CIB,535,EXP,not_neg,not_int,not_lpsm,40.0
33574,l1,nopc,EXP,564,CIB,neg_amm,not_int,not_lpsm,48.0
33575,l1,nopc,CRIF,894,CIB,not_neg,not_int,not_lpsm,21.0
33576,l1,nopc,EXP,554,EXP,not_neg,not_int,not_lpsm,37.0
33577,l1,nopc,CIB,781,CIB,not_neg,not_int,not_lpsm,38.0
33578,l1,nopc,EXP,780,CIB,not_neg,not_int,not_lpsm,22.0
33579,l1,nopc,CIB,664,EXP,not_neg,not_int,not_lpsm,40.0
33580,l1,nopc,CRIF,784,CIB,not_neg,not_int,not_lpsm,41.0
33581,l1,nopc,CIB,745,EXP,neg_amm,not_int,not_lpsm,47.0
33582,l1,nopc,CRIF,782,CIB,not_neg,not_int,not_lpsm,25.0
33583,l1,nopc,CIB,771,CIB,not_neg,not_int,not_lpsm,22.0
33584,l1,nopc,EXP,751,EXP,not_neg,not_int,lpsm,28.0
33585,l1,nopc,CRIF,687,CIB,not_neg,not_int,not_lpsm,39.0
33586,l1,nopc,CIB,517,CIB,not_neg,not_int,not_lpsm,31.0
33587,l1,nopc,EXP,789,CIB,not_neg,not_int,not_lpsm,27.0
33588,l1,nopc,CIB,541,CIB,not_neg,not_int,not_lpsm,27.0
33589,l1,nopc,EXP,757,EXP,not_neg,not_int,not_lpsm,10.0
33590,l2,nopc,CIB,896,EXP,not_neg,not_int,not_lpsm,40.0
33591,l1,nopc,EXP,815,CIB,not_neg,not_int,not_lpsm,40.0
33592,l1,nopc,CRIF,558,EXP,neg_amm,not_int,not_lpsm,48.0
33593,l1,nopc,EXP,802,EXP,not_neg,not_int,not_lpsm,27.0
33594,l1,nopc,CIB,535,CIB,not_neg,not_int,not_lpsm,46.0
33595,l1,nopc,CRIF,724,CIB,not_neg,not_int,not_lpsm,47.0
33596,l1,nopc,EXP,663,EXP,not_neg,not_int,not_lpsm,48.0
33597,l1,nopc,EQUI,619,EXP,not_neg,not_int,not_lpsm,
33598,l1,nopc,CIB,887,CIB,not_neg,not_int,not_lpsm,34.0
33599,l1,nopc,EXP,615,CIB,not_neg,not_int,not_lpsm,49.0
33600,l1,nopc,EXP,688,EXP,not_neg,not_int,not_lpsm,61.0
33601,l1,nopc,CRIF,575,CIB,neg_amm,not_int,not_lpsm,38.0
33602,l2,nopc,CIB,749,CIB,not_neg,not_int,not_lpsm,48.0
33603,l1,nopc,EXP,526,EXP,not_neg,not_int,not_lpsm,
33604,l1,nopc,EXP,792,CIB,not_neg,not_int,not_lpsm,44.0
33605,l1,nopc,CIB,531,EXP,not_neg,not_int,not_lpsm,36.0
33606,l1,nopc,CIB,709,EXP,not_neg,not_int,not_lpsm,34.0
33607,l2,nopc,CRIF,532,CIB,not_neg,not_int,not_lpsm,47.0
33608,l1,nopc,CIB,768,EXP,not_neg,not_int,not_lpsm,8.0
33609,l1,nopc,EQUI,515,EXP,neg_amm,not_int,not_lpsm,
33610,l1,nopc,EXP,745,EXP,not_neg,not_int,not_lpsm,
33611,l1,nopc,CRIF,751,EXP,not_neg,not_int,not_lpsm,38.0
33612,l1,nopc,EQUI,870,EXP,neg_amm,not_int,not_lpsm,
33613,l1,nopc,EXP,865,CIB,neg_amm,not_int,not_lpsm,57.0
33614,l1,nopc,CIB,654,CIB,not_neg,not_int,not_lpsm,21.0
33615,l1,nopc,EXP,643,CIB,not_neg,not_int,not_lpsm,
33616,l1,nopc,CIB,722,EXP,not_neg,not_int,not_lpsm,21.0
33617,l1,nopc,CIB,748,EXP,neg_amm,not_int,not_lpsm,38.0
33618,l1,nopc,EXP,724,CIB,not_neg,not_int,not_lpsm,38.0
33619,l1,nopc,EXP,590,CIB,not_neg,not_int,not_lpsm,36.0
33620,l1,nopc,CRIF,720,CIB,not_neg,not_int,not_lpsm,36.0
33621,l1,nopc,EXP,572,EXP,not_neg,not_int,not_lpsm,
33622,l1,nopc,CRIF,525,EXP,not_neg,not_int,not_lpsm,29.0
33623,l1,nopc,CIB,806,EXP,not_neg,not_int,not_lpsm,34.0
33624,l1,nopc,CRIF,534,CIB,not_neg,not_int,not_lpsm,39.0
33625,l1,nopc,EXP,892,CIB,not_neg,not_int,not_lpsm,39.0
33626,l1,nopc,CIB,871,EXP,neg_amm,not_int,not_lpsm,28.0
33627,l1,nopc,CRIF,534,CIB,not_neg,not_int,not_lpsm,47.0
33628,l1,nopc,CRIF,604,EXP,not_neg,not_int,not_lpsm,42.0
33629,l2,nopc,EXP,899,CIB,not_neg,not_int,not_lpsm,5.0
33630,l1,nopc,EQUI,884,EXP,not_neg,not_int,not_lpsm,
33631,l1,nopc,CRIF,637,CIB,not_neg,int_only,not_lpsm,49.0
33632,l1,nopc,CRIF,566,CIB,not_neg,not_int,not_lpsm,41.0
33633,l1,nopc,CIB,762,CIB,not_neg,not_int,not_lpsm,17.0
33634,l1,nopc,EXP,526,EXP,not_neg,not_int,not_lpsm,32.0
33635,l1,nopc,CIB,752,EXP,not_neg,not_int,not_lpsm,38.0
33636,l2,nopc,EXP,694,EXP,not_neg,not_int,not_lpsm,39.0
33637,l1,nopc,EXP,519,EXP,not_neg,int_only,not_lpsm,30.0
33638,l1,nopc,EXP,591,EXP,not_neg,not_int,not_lpsm,37.0
33639,l1,nopc,CIB,518,CIB,not_neg,not_int,not_lpsm,45.0
33640,l1,nopc,CRIF,829,EXP,not_neg,not_int,not_lpsm,22.0
33641,l1,nopc,CRIF,504,EXP,not_neg,not_int,not_lpsm,39.0
33642,l1,nopc,CIB,817,CIB,not_neg,not_int,not_lpsm,40.0
33643,l1,nopc,CRIF,746,EXP,not_neg,not_int,not_lpsm,19.0
33644,l1,nopc,EXP,871,EXP,not_neg,not_int,not_lpsm,
33645,l2,nopc,CIB,765,EXP,not_neg,not_int,not_lpsm,54.0
33646,l1,nopc,EXP,680,CIB,not_neg,not_int,not_lpsm,24.0
33647,l1,nopc,EXP,634,EXP,not_neg,not_int,not_lpsm,26.0
33648,l1,nopc,CRIF,827,CIB,not_neg,not_int,not_lpsm,40.0
33649,l1,nopc,EQUI,688,EXP,not_neg,not_int,not_lpsm,
33650,l1,nopc,CIB,890,EXP,not_neg,not_int,not_lpsm,47.0
33651,l1,nopc,CRIF,778,CIB,not_neg,not_int,not_lpsm,13.0
33652,l1,nopc,CRIF,789,CIB,neg_amm,not_int,not_lpsm,40.0
33653,l1,nopc,CRIF,822,CIB,neg_amm,not_int,not_lpsm,43.0
33654,l1,nopc,CRIF,866,EXP,not_neg,not_int,not_lpsm,38.0
33655,l1,nopc,CIB,842,EXP,not_neg,not_int,not_lpsm,43.0
33656,l1,nopc,CIB,831,CIB,not_neg,not_int,not_lpsm,41.0
33657,l1,nopc,EXP,831,EXP,not_neg,not_int,not_lpsm,35.0
33658,l1,nopc,EQUI,785,EXP,not_neg,not_int,lpsm,
33659,l1,nopc,CRIF,785,CIB,not_neg,not_int,not_lpsm,44.0
33660,l1,nopc,CRIF,512,EXP,not_neg,not_int,not_lpsm,48.0
33661,l1,nopc,CIB,775,CIB,not_neg,not_int,not_lpsm,47.0
33662,l1,nopc,EXP,861,CIB,not_neg,int_only,not_lpsm,
33663,l1,nopc,EXP,634,CIB,not_neg,not_int,not_lpsm,14.0
33664,l1,nopc,CRIF,769,EXP,neg_amm,not_int,not_lpsm,43.0
33665,l1,nopc,CRIF,803,EXP,not_neg,not_int,not_lpsm,5.0
33666,l1,nopc,EXP,647,EXP,not_neg,not_int,not_lpsm,60.0
33667,l1,nopc,CRIF,584,CIB,neg_amm,not_int,not_lpsm,37.0
33668,l1,nopc,EXP,791,EXP,neg_amm,not_int,not_lpsm,43.0
33669,l1,nopc,EQUI,755,EXP,not_neg,not_int,not_lpsm,
33670,l1,nopc,CRIF,599,EXP,not_neg,not_int,not_lpsm,37.0
33671,l1,nopc,CRIF,889,CIB,not_neg,not_int,not_lpsm,50.0
33672,l1,nopc,EXP,869,CIB,neg_amm,not_int,not_lpsm,42.0
33673,l1,nopc,CRIF,755,CIB,not_neg,not_int,not_lpsm,40.0
33674,l1,nopc,CRIF,522,EXP,not_neg,not_int,not_lpsm,30.0
33675,l1,nopc,CRIF,795,CIB,not_neg,not_int,not_lpsm,40.0
33676,l1,nopc,CRIF,854,CIB,neg_amm,not_int,not_lpsm,41.0
33677,l1,nopc,CRIF,894,CIB,not_neg,not_int,not_lpsm,49.0
33678,l1,nopc,CIB,542,CIB,not_neg,int_only,not_lpsm,25.0
33679,l1,nopc,CIB,549,EXP,not_neg,not_int,not_lpsm,
33680,l1,nopc,CIB,522,CIB,not_neg,not_int,not_lpsm,55.0
33681,l1,nopc,CIB,756,EXP,not_neg,not_int,not_lpsm,32.0
33682,l1,nopc,EXP,720,CIB,not_neg,not_int,not_lpsm,40.0
33683,l1,nopc,CRIF,620,EXP,not_neg,not_int,not_lpsm,25.0
33684,l1,nopc,CRIF,716,EXP,not_neg,not_int,not_lpsm,24.0
33685,l1,nopc,CIB,533,EXP,not_neg,not_int,not_lpsm,57.0
33686,l1,nopc,EQUI,838,EXP,not_neg,not_int,not_lpsm,
33687,l1,nopc,EXP,865,CIB,not_neg,not_int,not_lpsm,19.0
33688,l1,nopc,CIB,660,EXP,not_neg,not_int,not_lpsm,31.0
33689,l1,nopc,EXP,579,EXP,neg_amm,not_int,not_lpsm,35.0
33690,l1,nopc,CIB,832,EXP,not_neg,not_int,not_lpsm,52.0
33691,l1,nopc,CRIF,521,CIB,not_neg,not_int,not_lpsm,45.0
33692,l1,nopc,CIB,565,CIB,not_neg,not_int,not_lpsm,42.0
33693,l1,nopc,CIB,684,EXP,neg_amm,not_int,not_lpsm,38.0
33694,l1,nopc,EXP,730,CIB,neg_amm,not_int,not_lpsm,39.0
33695,l1,nopc,EXP,861,EXP,not_neg,not_int,not_lpsm,
33696,l1,nopc,CIB,683,EXP,not_neg,not_int,not_lpsm,26.0
33697,l1,nopc,EQUI,866,EXP,not_neg,not_int,not_lpsm,
33698,l1,nopc,EXP,602,CIB,not_neg,not_int,not_lpsm,41.0
33699,l1,nopc,EXP,775,EXP,not_neg,int_only,not_lpsm,
33700,l1,nopc,CRIF,784,CIB,not_neg,not_int,not_lpsm,20.0
33701,l1,nopc,CRIF,787,CIB,neg_amm,not_int,not_lpsm,44.0
33702,l2,nopc,CIB,860,CIB,not_neg,not_int,not_lpsm,51.0
33703,l1,nopc,EXP,809,CIB,not_neg,not_int,not_lpsm,60.0
33704,l1,nopc,CRIF,633,CIB,not_neg,not_int,not_lpsm,47.0
33705,l1,nopc,CRIF,544,EXP,not_neg,not_int,not_lpsm,35.0
33706,l1,nopc,CIB,809,EXP,not_neg,not_int,not_lpsm,37.0
33707,l1,nopc,EQUI,784,EXP,not_neg,not_int,not_lpsm,
33708,l1,nopc,EQUI,828,EXP,not_neg,not_int,not_lpsm,
33709,l1,nopc,CIB,764,CIB,not_neg,not_int,not_lpsm,6.0
33710,l1,nopc,CRIF,564,CIB,not_neg,not_int,not_lpsm,
33711,l1,nopc,EXP,745,EXP,not_neg,not_int,not_lpsm,46.0
33712,l1,nopc,CRIF,774,EXP,not_neg,int_only,not_lpsm,49.0
33713,l1,nopc,CIB,644,EXP,not_neg,not_int,not_lpsm,49.0
33714,l1,nopc,EQUI,613,EXP,neg_amm,not_int,not_lpsm,
33715,l1,nopc,CIB,540,EXP,not_neg,not_int,not_lpsm,
33716,l1,nopc,CIB,669,CIB,neg_amm,not_int,not_lpsm,38.0
33717,l1,nopc,CIB,553,EXP,not_neg,not_int,not_lpsm,48.0
33718,l1,nopc,EQUI,506,EXP,not_neg,not_int,not_lpsm,
33719,l1,nopc,CIB,601,CIB,not_neg,not_int,not_lpsm,31.0
33720,l1,nopc,CIB,737,EXP,not_neg,not_int,not_lpsm,38.0
33721,l1,nopc,EXP,643,CIB,not_neg,not_int,not_lpsm,21.0
33722,l1,nopc,EXP,572,CIB,not_neg,not_int,not_lpsm,37.0
33723,l1,nopc,CRIF,900,CIB,not_neg,not_int,not_lpsm,21.0
33724,l1,nopc,EXP,663,CIB,not_neg,not_int,not_lpsm,34.0
33725,l1,nopc,EXP,788,EXP,not_neg,not_int,not_lpsm,21.0
33726,l1,nopc,EXP,612,CIB,not_neg,not_int,not_lpsm,25.0
33727,l1,nopc,EXP,640,EXP,not_neg,not_int,not_lpsm,
33728,l1,nopc,CIB,622,CIB,not_neg,not_int,not_lpsm,34.0
33729,l1,nopc,EXP,710,CIB,not_neg,not_int,not_lpsm,31.0
33730,l1,nopc,CRIF,862,CIB,not_neg,not_int,not_lpsm,26.0
33731,l1,nopc,CIB,839,CIB,not_neg,not_int,not_lpsm,36.0
33732,l1,nopc,EXP,755,EXP,not_neg,not_int,not_lpsm,33.0
33733,l1,nopc,EXP,592,CIB,not_neg,not_int,not_lpsm,41.0
33734,l1,nopc,CIB,839,EXP,not_neg,not_int,not_lpsm,40.0
33735,l1,nopc,EXP,708,CIB,not_neg,not_int,not_lpsm,37.0
33736,l1,nopc,CRIF,701,EXP,not_neg,not_int,not_lpsm,
33737,l1,nopc,CIB,794,EXP,not_neg,not_int,not_lpsm,
33738,l1,nopc,EXP,868,EXP,not_neg,not_int,not_lpsm,42.0
33739,l1,nopc,EXP,535,EXP,not_neg,not_int,not_lpsm,27.0
33740,l1,nopc,CRIF,593,CIB,not_neg,not_int,not_lpsm,38.0
33741,l1,nopc,CIB,746,CIB,neg_amm,not_int,not_lpsm,48.0
33742,l1,nopc,EXP,660,CIB,not_neg,not_int,not_lpsm,57.0
33743,l1,nopc,EXP,572,CIB,not_neg,not_int,not_lpsm,49.0
33744,l1,nopc,CIB,772,EXP,not_neg,not_int,not_lpsm,37.0
33745,l1,opc,CRIF,538,CIB,not_neg,int_only,not_lpsm,18.0
33746,l1,nopc,CRIF,849,CIB,not_neg,not_int,not_lpsm,45.0
33747,l1,nopc,CIB,765,CIB,not_neg,not_int,not_lpsm,47.0
33748,l1,nopc,CIB,679,CIB,not_neg,not_int,not_lpsm,42.0
33749,l1,nopc,CIB,726,CIB,not_neg,not_int,not_lpsm,49.0
33750,l1,nopc,CRIF,599,CIB,not_neg,not_int,not_lpsm,44.0
33751,l1,nopc,CIB,741,EXP,not_neg,not_int,not_lpsm,34.0
33752,l1,nopc,EQUI,771,EXP,not_neg,not_int,not_lpsm,
33753,l1,nopc,EXP,535,CIB,not_neg,not_int,not_lpsm,42.0
33754,l1,nopc,CIB,726,CIB,not_neg,not_int,not_lpsm,40.0
33755,l1,nopc,CIB,578,EXP,not_neg,int_only,not_lpsm,
33756,l1,nopc,CIB,807,EXP,not_neg,not_int,not_lpsm,30.0
33757,l1,nopc,CIB,861,EXP,not_neg,not_int,not_lpsm,37.0
33758,l1,nopc,CRIF,821,EXP,neg_amm,not_int,not_lpsm,37.0
33759,l1,nopc,EXP,845,CIB,not_neg,not_int,not_lpsm,37.0
33760,l1,nopc,CRIF,541,CIB,not_neg,not_int,not_lpsm,31.0
33761,l1,nopc,CRIF,886,CIB,not_neg,not_int,not_lpsm,41.0
33762,l1,nopc,CRIF,794,CIB,not_neg,not_int,not_lpsm,32.0
33763,l1,nopc,EXP,797,EXP,not_neg,not_int,not_lpsm,41.0
33764,l1,nopc,EQUI,865,EXP,not_neg,not_int,not_lpsm,
33765,l1,nopc,CRIF,598,CIB,not_neg,not_int,not_lpsm,38.0
33766,l1,nopc,CIB,856,EXP,not_neg,not_int,not_lpsm,36.0
33767,l1,nopc,EXP,643,CIB,not_neg,not_int,not_lpsm,40.0
33768,l1,nopc,EQUI,587,EXP,not_neg,not_int,not_lpsm,
33769,l1,nopc,EXP,753,EXP,not_neg,not_int,not_lpsm,
33770,l1,nopc,CIB,610,CIB,not_neg,not_int,not_lpsm,33.0
33771,l1,nopc,EXP,805,CIB,neg_amm,not_int,not_lpsm,48.0
33772,l1,nopc,CIB,610,EXP,not_neg,not_int,not_lpsm,39.0
33773,l1,nopc,CRIF,789,CIB,not_neg,not_int,not_lpsm,30.0
33774,l1,nopc,CIB,866,EXP,not_neg,not_int,not_lpsm,37.0
33775,l1,nopc,CIB,740,CIB,not_neg,not_int,not_lpsm,47.0
33776,l1,nopc,EXP,885,CIB,not_neg,not_int,not_lpsm,43.0
33777,l1,nopc,EXP,607,CIB,not_neg,not_int,not_lpsm,22.0
33778,l1,nopc,EQUI,875,EXP,not_neg,not_int,not_lpsm,
33779,l1,nopc,CIB,548,CIB,not_neg,not_int,not_lpsm,32.0
33780,l1,nopc,CRIF,825,EXP,not_neg,not_int,not_lpsm,26.0
33781,l1,nopc,CIB,743,EXP,not_neg,not_int,not_lpsm,32.0
33782,l1,nopc,EXP,582,CIB,not_neg,not_int,not_lpsm,19.0
33783,l1,nopc,EXP,554,EXP,not_neg,not_int,not_lpsm,40.0
33784,l1,nopc,EXP,882,CIB,not_neg,not_int,not_lpsm,41.0
33785,l2,nopc,CRIF,842,CIB,not_neg,not_int,not_lpsm,30.0
33786,l1,nopc,CIB,819,EXP,not_neg,not_int,not_lpsm,40.0
33787,l1,nopc,CRIF,651,EXP,not_neg,not_int,not_lpsm,49.0
33788,l1,nopc,CRIF,784,CIB,not_neg,not_int,not_lpsm,45.0
33789,l1,nopc,EXP,522,EXP,not_neg,not_int,not_lpsm,42.0
33790,l1,nopc,CIB,511,EXP,not_neg,not_int,not_lpsm,28.0
33791,l1,nopc,EXP,513,CIB,not_neg,not_int,not_lpsm,45.0
33792,l1,nopc,CRIF,634,EXP,neg_amm,not_int,not_lpsm,33.0
33793,l1,nopc,EXP,750,EXP,not_neg,not_int,not_lpsm,30.0
33794,l1,nopc,EXP,567,CIB,not_neg,not_int,not_lpsm,38.0
33795,l2,nopc,EXP,582,EXP,not_neg,not_int,not_lpsm,35.0
33796,l1,nopc,CIB,841,EXP,not_neg,not_int,not_lpsm,43.0
33797,l1,nopc,CIB,741,CIB,neg_amm,not_int,not_lpsm,39.0
33798,l1,nopc,EXP,664,CIB,not_neg,not_int,not_lpsm,17.0
33799,l1,nopc,EXP,556,CIB,not_neg,int_only,not_lpsm,37.0
33800,l2,nopc,CIB,825,CIB,not_neg,not_int,not_lpsm,29.0
33801,l1,nopc,CRIF,594,CIB,not_neg,not_int,not_lpsm,41.0
33802,l1,nopc,CRIF,617,CIB,neg_amm,not_int,not_lpsm,44.0
33803,l1,nopc,CRIF,777,EXP,not_neg,not_int,not_lpsm,27.0
33804,l1,nopc,EXP,813,CIB,not_neg,not_int,not_lpsm,29.0
33805,l1,nopc,CRIF,888,EXP,not_neg,not_int,not_lpsm,39.0
33806,l1,nopc,CRIF,554,EXP,neg_amm,int_only,not_lpsm,37.0
33807,l1,nopc,EQUI,759,EXP,not_neg,not_int,not_lpsm,
33808,l1,nopc,CIB,805,EXP,not_neg,not_int,not_lpsm,33.0
33809,l1,nopc,EXP,556,CIB,not_neg,not_int,not_lpsm,
33810,l1,nopc,EXP,757,CIB,not_neg,not_int,not_lpsm,39.0
33811,l1,nopc,CIB,655,EXP,not_neg,not_int,not_lpsm,40.0
33812,l1,nopc,CRIF,557,CIB,not_neg,not_int,not_lpsm,39.0
33813,l1,nopc,CIB,504,EXP,not_neg,not_int,not_lpsm,38.0
33814,l1,nopc,EXP,730,EXP,neg_amm,not_int,not_lpsm,43.0
33815,l1,nopc,CIB,572,EXP,not_neg,not_int,not_lpsm,26.0
33816,l1,nopc,CIB,640,EXP,not_neg,not_int,not_lpsm,59.0
33817,l1,nopc,EXP,642,EXP,not_neg,not_int,not_lpsm,46.0
33818,l1,nopc,EXP,824,EXP,not_neg,not_int,not_lpsm,40.0
33819,l1,nopc,EQUI,535,EXP,not_neg,not_int,not_lpsm,
33820,l1,nopc,CIB,867,CIB,not_neg,not_int,not_lpsm,36.0
33821,l1,nopc,CRIF,832,EXP,not_neg,not_int,not_lpsm,32.0
33822,l1,nopc,CIB,757,EXP,not_neg,not_int,not_lpsm,13.0
33823,l1,nopc,CIB,519,CIB,not_neg,not_int,not_lpsm,37.0
33824,l1,nopc,CIB,739,EXP,not_neg,not_int,not_lpsm,40.0
33825,l1,nopc,CIB,517,CIB,not_neg,not_int,not_lpsm,22.0
33826,l1,nopc,EXP,721,EXP,not_neg,not_int,not_lpsm,42.0
33827,l1,nopc,EXP,521,CIB,not_neg,not_int,not_lpsm,6.0
33828,l1,nopc,CIB,826,EXP,not_neg,not_int,not_lpsm,31.0
33829,l1,nopc,CRIF,579,CIB,not_neg,not_int,not_lpsm,61.0
33830,l1,nopc,CIB,756,EXP,not_neg,not_int,not_lpsm,14.0
33831,l1,nopc,CIB,712,EXP,not_neg,not_int,not_lpsm,46.0
33832,l1,nopc,EQUI,575,EXP,not_neg,not_int,not_lpsm,
33833,l1,nopc,EQUI,683,EXP,not_neg,not_int,not_lpsm,
33834,l2,nopc,EXP,871,EXP,not_neg,not_int,not_lpsm,47.0
33835,l1,nopc,CIB,593,CIB,not_neg,not_int,not_lpsm,39.0
33836,l1,nopc,EQUI,619,EXP,not_neg,not_int,not_lpsm,
33837,l1,nopc,EXP,697,CIB,not_neg,not_int,not_lpsm,30.0
33838,l1,nopc,CRIF,617,EXP,not_neg,not_int,not_lpsm,41.0
33839,l1,nopc,EXP,595,CIB,not_neg,not_int,not_lpsm,46.0
33840,l1,nopc,CRIF,565,CIB,not_neg,not_int,not_lpsm,39.0
33841,l1,nopc,CRIF,875,CIB,not_neg,not_int,not_lpsm,54.0
33842,l1,nopc,CRIF,611,EXP,not_neg,not_int,not_lpsm,21.0
33843,l1,nopc,CIB,753,EXP,not_neg,not_int,not_lpsm,31.0
33844,l1,nopc,EXP,640,CIB,not_neg,not_int,not_lpsm,39.0
33845,l1,nopc,EXP,504,EXP,not_neg,not_int,not_lpsm,
33846,l1,nopc,CRIF,817,CIB,not_neg,not_int,not_lpsm,42.0
33847,l1,nopc,EQUI,817,EXP,not_neg,not_int,not_lpsm,
33848,l2,nopc,CRIF,598,EXP,not_neg,not_int,not_lpsm,49.0
33849,l1,nopc,CRIF,768,EXP,not_neg,not_int,not_lpsm,39.0
33850,l1,nopc,EQUI,704,EXP,not_neg,not_int,not_lpsm,
33851,l1,nopc,CRIF,796,CIB,not_neg,not_int,not_lpsm,
33852,l1,nopc,EXP,600,CIB,not_neg,not_int,not_lpsm,49.0
33853,l1,nopc,CRIF,876,CIB,not_neg,not_int,not_lpsm,40.0
33854,l1,nopc,EXP,733,CIB,not_neg,not_int,not_lpsm,38.0
33855,l1,nopc,EXP,597,EXP,not_neg,not_int,not_lpsm,44.0
33856,l1,nopc,EQUI,675,EXP,not_neg,not_int,not_lpsm,
33857,l1,nopc,CIB,895,EXP,not_neg,not_int,not_lpsm,37.0
33858,l1,nopc,CIB,728,CIB,not_neg,not_int,not_lpsm,35.0
33859,l1,nopc,CIB,636,EXP,not_neg,not_int,not_lpsm,36.0
33860,l1,nopc,CIB,575,EXP,not_neg,not_int,not_lpsm,37.0
33861,l1,nopc,CIB,674,CIB,not_neg,not_int,not_lpsm,
33862,l1,nopc,CRIF,584,EXP,not_neg,not_int,not_lpsm,
33863,l1,nopc,CRIF,697,CIB,not_neg,not_int,not_lpsm,35.0
33864,l1,nopc,CRIF,772,EXP,not_neg,not_int,not_lpsm,42.0
33865,l1,nopc,EXP,652,CIB,not_neg,not_int,not_lpsm,49.0
33866,l1,nopc,CRIF,600,EXP,not_neg,not_int,not_lpsm,6.0
33867,l1,nopc,CRIF,821,EXP,neg_amm,not_int,not_lpsm,38.0
33868,l2,nopc,EXP,704,CIB,not_neg,not_int,not_lpsm,44.0
33869,l1,nopc,CIB,733,EXP,not_neg,int_only,not_lpsm,48.0
33870,l1,nopc,EXP,874,CIB,not_neg,not_int,not_lpsm,37.0
33871,l1,nopc,CIB,514,EXP,not_neg,not_int,not_lpsm,21.0
33872,l1,nopc,CIB,753,CIB,not_neg,not_int,not_lpsm,44.0
33873,l1,nopc,EXP,837,CIB,not_neg,not_int,not_lpsm,28.0
33874,l1,nopc,CIB,665,EXP,not_neg,not_int,not_lpsm,14.0
33875,l1,nopc,EXP,597,CIB,not_neg,int_only,not_lpsm,43.0
33876,l1,nopc,CRIF,508,CIB,not_neg,not_int,not_lpsm,45.0
33877,l1,nopc,CRIF,597,CIB,not_neg,not_int,not_lpsm,43.0
33878,l1,nopc,CRIF,836,CIB,not_neg,not_int,not_lpsm,36.0
33879,l1,nopc,CIB,705,EXP,not_neg,not_int,not_lpsm,49.0
33880,l1,nopc,EXP,585,EXP,neg_amm,not_int,not_lpsm,
33881,l1,nopc,EQUI,536,EXP,not_neg,not_int,not_lpsm,
33882,l1,nopc,CRIF,814,CIB,not_neg,not_int,not_lpsm,49.0
33883,l1,nopc,CRIF,856,CIB,not_neg,not_int,not_lpsm,35.0
33884,l1,nopc,CIB,551,CIB,not_neg,int_only,not_lpsm,36.0
33885,l1,nopc,EQUI,807,EXP,not_neg,not_int,not_lpsm,
33886,l1,nopc,CRIF,593,EXP,not_neg,not_int,not_lpsm,38.0
33887,l1,nopc,EQUI,637,EXP,neg_amm,not_int,not_lpsm,
33888,l1,nopc,CIB,583,EXP,not_neg,int_only,not_lpsm,20.0
33889,l1,nopc,CRIF,756,CIB,not_neg,int_only,not_lpsm,49.0
33890,l1,nopc,CRIF,814,EXP ,not_neg,not_int,not_lpsm,60.0
33891,l1,nopc,EXP,852,EXP,not_neg,not_int,not_lpsm,
33892,l1,nopc,EXP,556,CIB,not_neg,not_int,not_lpsm,30.0
